field,date,product,volume_net,volume_gross,unit,avg_lat,avg_lon,fldMainArea,status,hc_type
TORDIS,2019-11-01,Gas,0.03141,0.00862,bill_sm3,61.2765716122449,2.122131163265306,North sea,Producing,OIL
TORDIS,2019-11-01,NGL,0.02397,0.0,mill_sm3,61.2765716122449,2.122131163265306,North sea,Producing,OIL
TORDIS,2019-11-01,Oil,0.07175,0.07235,mill_sm3,61.2765716122449,2.122131163265306,North sea,Producing,OIL
TORDIS,2019-12-01,Gas,0.03141,0.00708,bill_sm3,61.2765716122449,2.122131163265306,North sea,Producing,OIL
TORDIS,2019-12-01,NGL,0.02515,0.0,mill_sm3,61.2765716122449,2.122131163265306,North sea,Producing,OIL
TORDIS,2019-12-01,Oil,0.0581,0.05837,mill_sm3,61.2765716122449,2.122131163265306,North sea,Producing,OIL
TORDIS,2020-01-01,Gas,0.00364,0.00703,bill_sm3,61.2765716122449,2.122131163265306,North sea,Producing,OIL
TORDIS,2020-01-01,NGL,0.00297,0.0,mill_sm3,61.2765716122449,2.122131163265306,North sea,Producing,OIL
TORDIS,2020-01-01,Oil,0.05709,0.05725,mill_sm3,61.2765716122449,2.122131163265306,North sea,Producing,OIL
TORDIS,2020-02-01,Gas,0.00383,0.00709,bill_sm3,61.2765716122449,2.122131163265306,North sea,Producing,OIL
TORDIS,2020-02-01,NGL,0.00301,0.0,mill_sm3,61.2765716122449,2.122131163265306,North sea,Producing,OIL
TORDIS,2020-02-01,Oil,0.05592,0.05659,mill_sm3,61.2765716122449,2.122131163265306,North sea,Producing,OIL
TORDIS,2020-03-01,Gas,0.00352,0.00652,bill_sm3,61.2765716122449,2.122131163265306,North sea,Producing,OIL
TORDIS,2020-03-01,NGL,0.00283,0.0,mill_sm3,61.2765716122449,2.122131163265306,North sea,Producing,OIL
TORDIS,2020-03-01,Oil,0.054,0.05393,mill_sm3,61.2765716122449,2.122131163265306,North sea,Producing,OIL
TORDIS,2020-04-01,Gas,0.00457,0.00785,bill_sm3,61.2765716122449,2.122131163265306,North sea,Producing,OIL
TORDIS,2020-04-01,NGL,0.00275,0.0,mill_sm3,61.2765716122449,2.122131163265306,North sea,Producing,OIL
TORDIS,2020-04-01,Oil,0.06621,0.06438,mill_sm3,61.2765716122449,2.122131163265306,North sea,Producing,OIL
TORDIS,2020-05-01,Gas,0.0033,0.00596,bill_sm3,61.2765716122449,2.122131163265306,North sea,Producing,OIL
TORDIS,2020-05-01,NGL,0.00202,0.0,mill_sm3,61.2765716122449,2.122131163265306,North sea,Producing,OIL
TORDIS,2020-05-01,Oil,0.04556,0.04569,mill_sm3,61.2765716122449,2.122131163265306,North sea,Producing,OIL
TORDIS,2020-06-01,Gas,0.00272,0.00559,bill_sm3,61.2765716122449,2.122131163265306,North sea,Producing,OIL
TORDIS,2020-06-01,NGL,0.00214,0.0,mill_sm3,61.2765716122449,2.122131163265306,North sea,Producing,OIL
TORDIS,2020-06-01,Oil,0.04414,0.04447,mill_sm3,61.2765716122449,2.122131163265306,North sea,Producing,OIL
TORDIS,2020-07-01,Gas,0.00289,0.00611,bill_sm3,61.2765716122449,2.122131163265306,North sea,Producing,OIL
TORDIS,2020-07-01,NGL,0.00205,0.0,mill_sm3,61.2765716122449,2.122131163265306,North sea,Producing,OIL
TORDIS,2020-07-01,Oil,0.04703,0.04748,mill_sm3,61.2765716122449,2.122131163265306,North sea,Producing,OIL
TORDIS,2020-08-01,Gas,0.00362,0.00715,bill_sm3,61.2765716122449,2.122131163265306,North sea,Producing,OIL
TORDIS,2020-08-01,NGL,0.00283,0.0,mill_sm3,61.2765716122449,2.122131163265306,North sea,Producing,OIL
TORDIS,2020-08-01,Oil,0.05696,0.05767,mill_sm3,61.2765716122449,2.122131163265306,North sea,Producing,OIL
TORDIS,2020-09-01,Gas,0.00328,0.00577,bill_sm3,61.2765716122449,2.122131163265306,North sea,Producing,OIL
TORDIS,2020-09-01,NGL,0.0023,0.0,mill_sm3,61.2765716122449,2.122131163265306,North sea,Producing,OIL
TORDIS,2020-09-01,Oil,0.04376,0.04414,mill_sm3,61.2765716122449,2.122131163265306,North sea,Producing,OIL
TORDIS,2020-10-01,Gas,0.00363,0.00707,bill_sm3,61.2765716122449,2.122131163265306,North sea,Producing,OIL
TORDIS,2020-10-01,NGL,0.0028,0.0,mill_sm3,61.2765716122449,2.122131163265306,North sea,Producing,OIL
TORDIS,2020-10-01,Oil,0.05329,0.05401,mill_sm3,61.2765716122449,2.122131163265306,North sea,Producing,OIL
TORDIS,2020-11-01,Gas,0.00277,0.00537,bill_sm3,61.2765716122449,2.122131163265306,North sea,Producing,OIL
TORDIS,2020-11-01,NGL,0.002,0.0,mill_sm3,61.2765716122449,2.122131163265306,North sea,Producing,OIL
TORDIS,2020-11-01,Oil,0.0409,0.0415,mill_sm3,61.2765716122449,2.122131163265306,North sea,Producing,OIL
TORDIS,2020-12-01,Gas,0.003,0.00659,bill_sm3,61.2765716122449,2.122131163265306,North sea,Producing,OIL
TORDIS,2020-12-01,NGL,0.00232,0.0,mill_sm3,61.2765716122449,2.122131163265306,North sea,Producing,OIL
TORDIS,2020-12-01,Oil,0.05384,0.05406,mill_sm3,61.2765716122449,2.122131163265306,North sea,Producing,OIL
TORDIS,2021-01-01,Gas,0.00249,0.00558,bill_sm3,61.2765716122449,2.122131163265306,North sea,Producing,OIL
TORDIS,2021-01-01,NGL,0.00218,0.0,mill_sm3,61.2765716122449,2.122131163265306,North sea,Producing,OIL
TORDIS,2021-01-01,Oil,0.04493,0.04393,mill_sm3,61.2765716122449,2.122131163265306,North sea,Producing,OIL
TORDIS,2021-02-01,Gas,0.00288,0.00616,bill_sm3,61.2765716122449,2.122131163265306,North sea,Producing,OIL
TORDIS,2021-02-01,NGL,0.0025,0.0,mill_sm3,61.2765716122449,2.122131163265306,North sea,Producing,OIL
TORDIS,2021-02-01,Oil,0.04957,0.04923,mill_sm3,61.2765716122449,2.122131163265306,North sea,Producing,OIL
TORDIS,2021-03-01,Gas,0.00241,0.00558,bill_sm3,61.2765716122449,2.122131163265306,North sea,Producing,OIL
TORDIS,2021-03-01,NGL,0.00223,0.0,mill_sm3,61.2765716122449,2.122131163265306,North sea,Producing,OIL
TORDIS,2021-03-01,Oil,0.04448,0.04493,mill_sm3,61.2765716122449,2.122131163265306,North sea,Producing,OIL
TORDIS,2021-04-01,Gas,0.00231,0.00504,bill_sm3,61.2765716122449,2.122131163265306,North sea,Producing,OIL
TORDIS,2021-04-01,NGL,0.00173,0.0,mill_sm3,61.2765716122449,2.122131163265306,North sea,Producing,OIL
TORDIS,2021-04-01,Oil,0.03826,0.03848,mill_sm3,61.2765716122449,2.122131163265306,North sea,Producing,OIL
TORDIS,2021-05-01,Gas,0.00336,0.00605,bill_sm3,61.2765716122449,2.122131163265306,North sea,Producing,OIL
TORDIS,2021-05-01,NGL,0.00171,0.0,mill_sm3,61.2765716122449,2.122131163265306,North sea,Producing,OIL
TORDIS,2021-05-01,Oil,0.04668,0.04709,mill_sm3,61.2765716122449,2.122131163265306,North sea,Producing,OIL
TORDIS,2021-06-01,Gas,0.00296,0.00612,bill_sm3,61.2765716122449,2.122131163265306,North sea,Producing,OIL
TORDIS,2021-06-01,NGL,0.00364,0.0,mill_sm3,61.2765716122449,2.122131163265306,North sea,Producing,OIL
TORDIS,2021-06-01,Oil,0.0805,0.07965,mill_sm3,61.2765716122449,2.122131163265306,North sea,Producing,OIL
TORDIS,2021-07-01,Gas,0.00439,0.00877,bill_sm3,61.2765716122449,2.122131163265306,North sea,Producing,OIL
TORDIS,2021-07-01,NGL,0.00409,0.0,mill_sm3,61.2765716122449,2.122131163265306,North sea,Producing,OIL
TORDIS,2021-07-01,Oil,0.09582,0.09626,mill_sm3,61.2765716122449,2.122131163265306,North sea,Producing,OIL
TORDIS,2021-08-01,Gas,0.00512,0.01003,bill_sm3,61.2765716122449,2.122131163265306,North sea,Producing,OIL
TORDIS,2021-08-01,NGL,0.00458,0.0,mill_sm3,61.2765716122449,2.122131163265306,North sea,Producing,OIL
TORDIS,2021-08-01,Oil,0.11596,0.11643,mill_sm3,61.2765716122449,2.122131163265306,North sea,Producing,OIL
TORDIS,2021-09-01,Gas,0.00544,0.01016,bill_sm3,61.2765716122449,2.122131163265306,North sea,Producing,OIL
TORDIS,2021-09-01,NGL,0.00432,0.0,mill_sm3,61.2765716122449,2.122131163265306,North sea,Producing,OIL
TORDIS,2021-09-01,Oil,0.11232,0.11234,mill_sm3,61.2765716122449,2.122131163265306,North sea,Producing,OIL
TORDIS,2021-10-01,Gas,0.01295,0.02029,bill_sm3,61.2765716122449,2.122131163265306,North sea,Producing,OIL
TORDIS,2021-10-01,NGL,0.00759,0.0,mill_sm3,61.2765716122449,2.122131163265306,North sea,Producing,OIL
TORDIS,2021-10-01,Oil,0.19749,0.20022,mill_sm3,61.2765716122449,2.122131163265306,North sea,Producing,OIL
TORDIS,2021-11-01,Gas,0.00999,0.01507,bill_sm3,61.2765716122449,2.122131163265306,North sea,Producing,OIL
TORDIS,2021-11-01,NGL,0.00633,0.0,mill_sm3,61.2765716122449,2.122131163265306,North sea,Producing,OIL
TORDIS,2021-11-01,Oil,0.13816,0.14077,mill_sm3,61.2765716122449,2.122131163265306,North sea,Producing,OIL
TORDIS,2021-12-01,Gas,0.01188,0.01586,bill_sm3,61.2765716122449,2.122131163265306,North sea,Producing,OIL
TORDIS,2021-12-01,NGL,0.00709,0.0,mill_sm3,61.2765716122449,2.122131163265306,North sea,Producing,OIL
TORDIS,2021-12-01,Oil,0.11687,0.11823,mill_sm3,61.2765716122449,2.122131163265306,North sea,Producing,OIL
TORDIS,2022-01-01,Gas,0.00859,0.01153,bill_sm3,61.2765716122449,2.122131163265306,North sea,Producing,OIL
TORDIS,2022-01-01,NGL,0.00467,0.0,mill_sm3,61.2765716122449,2.122131163265306,North sea,Producing,OIL
TORDIS,2022-01-01,Oil,0.08625,0.08504,mill_sm3,61.2765716122449,2.122131163265306,North sea,Producing,OIL
TORDIS,2022-02-01,Gas,0.00732,0.01188,bill_sm3,61.2765716122449,2.122131163265306,North sea,Producing,OIL
TORDIS,2022-02-01,NGL,0.00359,0.0,mill_sm3,61.2765716122449,2.122131163265306,North sea,Producing,OIL
TORDIS,2022-02-01,Oil,0.08397,0.0838,mill_sm3,61.2765716122449,2.122131163265306,North sea,Producing,OIL
TORDIS,2022-03-01,Gas,0.00694,0.0116,bill_sm3,61.2765716122449,2.122131163265306,North sea,Producing,OIL
TORDIS,2022-03-01,NGL,0.00408,0.0,mill_sm3,61.2765716122449,2.122131163265306,North sea,Producing,OIL
TORDIS,2022-03-01,Oil,0.12119,0.12133,mill_sm3,61.2765716122449,2.122131163265306,North sea,Producing,OIL
TORDIS,2022-04-01,Gas,0.00765,0.01253,bill_sm3,61.2765716122449,2.122131163265306,North sea,Producing,OIL
TORDIS,2022-04-01,NGL,0.00439,0.0,mill_sm3,61.2765716122449,2.122131163265306,North sea,Producing,OIL
TORDIS,2022-04-01,Oil,0.13069,0.12986,mill_sm3,61.2765716122449,2.122131163265306,North sea,Producing,OIL
TORDIS,2022-05-01,Gas,0.00649,0.01038,bill_sm3,61.2765716122449,2.122131163265306,North sea,Producing,OIL
TORDIS,2022-05-01,NGL,0.00352,0.0,mill_sm3,61.2765716122449,2.122131163265306,North sea,Producing,OIL
TORDIS,2022-05-01,Oil,0.11246,0.11209,mill_sm3,61.2765716122449,2.122131163265306,North sea,Producing,OIL
TORDIS,2022-06-01,Gas,0.00625,0.0081,bill_sm3,61.2765716122449,2.122131163265306,North sea,Producing,OIL
TORDIS,2022-06-01,NGL,0.00251,0.0,mill_sm3,61.2765716122449,2.122131163265306,North sea,Producing,OIL
TORDIS,2022-06-01,Oil,0.08736,0.08709,mill_sm3,61.2765716122449,2.122131163265306,North sea,Producing,OIL
TORDIS,2022-07-01,Gas,0.00654,0.01029,bill_sm3,61.2765716122449,2.122131163265306,North sea,Producing,OIL
TORDIS,2022-07-01,NGL,0.0031,0.0,mill_sm3,61.2765716122449,2.122131163265306,North sea,Producing,OIL
TORDIS,2022-07-01,Oil,0.11533,0.1158,mill_sm3,61.2765716122449,2.122131163265306,North sea,Producing,OIL
TORDIS,2022-08-01,Gas,0.0076,0.01213,bill_sm3,61.2765716122449,2.122131163265306,North sea,Producing,OIL
TORDIS,2022-08-01,NGL,0.00425,0.0,mill_sm3,61.2765716122449,2.122131163265306,North sea,Producing,OIL
TORDIS,2022-08-01,Oil,0.12921,0.1291,mill_sm3,61.2765716122449,2.122131163265306,North sea,Producing,OIL
TORDIS,2022-09-01,Gas,0.00727,0.01122,bill_sm3,61.2765716122449,2.122131163265306,North sea,Producing,OIL
TORDIS,2022-09-01,NGL,0.00402,0.0,mill_sm3,61.2765716122449,2.122131163265306,North sea,Producing,OIL
TORDIS,2022-09-01,Oil,0.11993,0.11916,mill_sm3,61.2765716122449,2.122131163265306,North sea,Producing,OIL
TORDIS,2022-10-01,Gas,0.00696,0.01119,bill_sm3,61.2765716122449,2.122131163265306,North sea,Producing,OIL
TORDIS,2022-10-01,NGL,0.00373,0.0,mill_sm3,61.2765716122449,2.122131163265306,North sea,Producing,OIL
TORDIS,2022-10-01,Oil,0.11951,0.11872,mill_sm3,61.2765716122449,2.122131163265306,North sea,Producing,OIL
TORDIS,2022-11-01,Gas,0.00613,0.00905,bill_sm3,61.2765716122449,2.122131163265306,North sea,Producing,OIL
TORDIS,2022-11-01,NGL,0.00321,0.0,mill_sm3,61.2765716122449,2.122131163265306,North sea,Producing,OIL
TORDIS,2022-11-01,Oil,0.10055,0.10004,mill_sm3,61.2765716122449,2.122131163265306,North sea,Producing,OIL
TORDIS,2022-12-01,Gas,0.0074,0.01163,bill_sm3,61.2765716122449,2.122131163265306,North sea,Producing,OIL
TORDIS,2022-12-01,NGL,0.00407,0.0,mill_sm3,61.2765716122449,2.122131163265306,North sea,Producing,OIL
TORDIS,2022-12-01,Oil,0.1263,0.12582,mill_sm3,61.2765716122449,2.122131163265306,North sea,Producing,OIL
TORDIS,2023-01-01,Gas,0.00404,0.01076,bill_sm3,61.2765716122449,2.122131163265306,North sea,Producing,OIL
TORDIS,2023-01-01,NGL,0.00279,0.0,mill_sm3,61.2765716122449,2.122131163265306,North sea,Producing,OIL
TORDIS,2023-01-01,Oil,0.11392,0.1141,mill_sm3,61.2765716122449,2.122131163265306,North sea,Producing,OIL
TORDIS,2023-02-01,Gas,0.00504,0.00856,bill_sm3,61.2765716122449,2.122131163265306,North sea,Producing,OIL
TORDIS,2023-02-01,NGL,0.0023,0.0,mill_sm3,61.2765716122449,2.122131163265306,North sea,Producing,OIL
TORDIS,2023-02-01,Oil,0.08511,0.0852,mill_sm3,61.2765716122449,2.122131163265306,North sea,Producing,OIL
TORDIS,2023-03-01,Gas,0.00523,0.00931,bill_sm3,61.2765716122449,2.122131163265306,North sea,Producing,OIL
TORDIS,2023-03-01,NGL,0.0028,0.0,mill_sm3,61.2765716122449,2.122131163265306,North sea,Producing,OIL
TORDIS,2023-03-01,Oil,0.09357,0.0935,mill_sm3,61.2765716122449,2.122131163265306,North sea,Producing,OIL
TORDIS,2023-04-01,Gas,0.00261,0.00431,bill_sm3,61.2765716122449,2.122131163265306,North sea,Producing,OIL
TORDIS,2023-04-01,NGL,0.00167,0.0,mill_sm3,61.2765716122449,2.122131163265306,North sea,Producing,OIL
TORDIS,2023-04-01,Oil,0.04541,0.04548,mill_sm3,61.2765716122449,2.122131163265306,North sea,Producing,OIL
TORDIS,2023-05-01,Gas,0.00453,0.00718,bill_sm3,61.2765716122449,2.122131163265306,North sea,Producing,OIL
TORDIS,2023-05-01,NGL,0.00283,0.0,mill_sm3,61.2765716122449,2.122131163265306,North sea,Producing,OIL
TORDIS,2023-05-01,Oil,0.07469,0.07458,mill_sm3,61.2765716122449,2.122131163265306,North sea,Producing,OIL
TORDIS,2023-06-01,Gas,0.00617,0.00953,bill_sm3,61.2765716122449,2.122131163265306,North sea,Producing,OIL
TORDIS,2023-06-01,NGL,0.00347,0.0,mill_sm3,61.2765716122449,2.122131163265306,North sea,Producing,OIL
TORDIS,2023-06-01,Oil,0.0946,0.09413,mill_sm3,61.2765716122449,2.122131163265306,North sea,Producing,OIL
TORDIS,2023-07-01,Gas,0.00663,0.00971,bill_sm3,61.2765716122449,2.122131163265306,North sea,Producing,OIL
TORDIS,2023-07-01,NGL,0.00332,0.0,mill_sm3,61.2765716122449,2.122131163265306,North sea,Producing,OIL
TORDIS,2023-07-01,Oil,0.09259,0.0921,mill_sm3,61.2765716122449,2.122131163265306,North sea,Producing,OIL
TORDIS,2023-08-01,Gas,0.00752,0.01182,bill_sm3,61.2765716122449,2.122131163265306,North sea,Producing,OIL
TORDIS,2023-08-01,NGL,0.00332,0.0,mill_sm3,61.2765716122449,2.122131163265306,North sea,Producing,OIL
TORDIS,2023-08-01,Oil,0.1,0.09903,mill_sm3,61.2765716122449,2.122131163265306,North sea,Producing,OIL
TORDIS,2023-09-01,Gas,0.00677,0.01084,bill_sm3,61.2765716122449,2.122131163265306,North sea,Producing,OIL
TORDIS,2023-09-01,NGL,0.00294,0.0,mill_sm3,61.2765716122449,2.122131163265306,North sea,Producing,OIL
TORDIS,2023-09-01,Oil,0.08845,0.08778,mill_sm3,61.2765716122449,2.122131163265306,North sea,Producing,OIL
TORDIS,2023-10-01,Gas,0.00508,0.00869,bill_sm3,61.2765716122449,2.122131163265306,North sea,Producing,OIL
TORDIS,2023-10-01,NGL,0.00231,0.0,mill_sm3,61.2765716122449,2.122131163265306,North sea,Producing,OIL
TORDIS,2023-10-01,Oil,0.07211,0.07194,mill_sm3,61.2765716122449,2.122131163265306,North sea,Producing,OIL
TORDIS,2023-11-01,Gas,0.00385,0.00663,bill_sm3,61.2765716122449,2.122131163265306,North sea,Producing,OIL
TORDIS,2023-11-01,NGL,0.00178,0.0,mill_sm3,61.2765716122449,2.122131163265306,North sea,Producing,OIL
TORDIS,2023-11-01,Oil,0.05908,0.05876,mill_sm3,61.2765716122449,2.122131163265306,North sea,Producing,OIL
TORDIS,2023-12-01,Gas,0.00437,0.00777,bill_sm3,61.2765716122449,2.122131163265306,North sea,Producing,OIL
TORDIS,2023-12-01,NGL,0.00215,0.0,mill_sm3,61.2765716122449,2.122131163265306,North sea,Producing,OIL
TORDIS,2023-12-01,Oil,0.07055,0.07024,mill_sm3,61.2765716122449,2.122131163265306,North sea,Producing,OIL
TORDIS,2024-01-01,Gas,0.00431,0.00815,bill_sm3,61.2765716122449,2.122131163265306,North sea,Producing,OIL
TORDIS,2024-01-01,NGL,0.00203,0.0,mill_sm3,61.2765716122449,2.122131163265306,North sea,Producing,OIL
TORDIS,2024-01-01,Oil,0.07079,0.07054,mill_sm3,61.2765716122449,2.122131163265306,North sea,Producing,OIL
TORDIS,2024-02-01,Gas,0.00312,0.00672,bill_sm3,61.2765716122449,2.122131163265306,North sea,Producing,OIL
TORDIS,2024-02-01,NGL,0.00168,0.0,mill_sm3,61.2765716122449,2.122131163265306,North sea,Producing,OIL
TORDIS,2024-02-01,Oil,0.05838,0.05828,mill_sm3,61.2765716122449,2.122131163265306,North sea,Producing,OIL
TORDIS,2024-03-01,Gas,0.0039,0.00722,bill_sm3,61.2765716122449,2.122131163265306,North sea,Producing,OIL
TORDIS,2024-03-01,NGL,0.00189,0.0,mill_sm3,61.2765716122449,2.122131163265306,North sea,Producing,OIL
TORDIS,2024-03-01,Oil,0.0622,0.06217,mill_sm3,61.2765716122449,2.122131163265306,North sea,Producing,OIL
TORDIS,2024-04-01,Gas,0.00432,0.00729,bill_sm3,61.2765716122449,2.122131163265306,North sea,Producing,OIL
TORDIS,2024-04-01,NGL,0.00219,0.0,mill_sm3,61.2765716122449,2.122131163265306,North sea,Producing,OIL
TORDIS,2024-04-01,Oil,0.05521,0.05502,mill_sm3,61.2765716122449,2.122131163265306,North sea,Producing,OIL
TORDIS,2024-05-01,Gas,0.00495,0.00798,bill_sm3,61.2765716122449,2.122131163265306,North sea,Producing,OIL
TORDIS,2024-05-01,NGL,0.00225,0.0,mill_sm3,61.2765716122449,2.122131163265306,North sea,Producing,OIL
TORDIS,2024-05-01,Oil,0.05756,0.05715,mill_sm3,61.2765716122449,2.122131163265306,North sea,Producing,OIL
TORDIS,2024-06-01,Gas,0.00491,0.00793,bill_sm3,61.2765716122449,2.122131163265306,North sea,Producing,OIL
TORDIS,2024-06-01,NGL,0.00211,0.0,mill_sm3,61.2765716122449,2.122131163265306,North sea,Producing,OIL
TORDIS,2024-06-01,Oil,0.05514,0.05525,mill_sm3,61.2765716122449,2.122131163265306,North sea,Producing,OIL
TORDIS,2024-07-01,Gas,0.00481,0.0078,bill_sm3,61.2765716122449,2.122131163265306,North sea,Producing,OIL
TORDIS,2024-07-01,NGL,0.00223,0.0,mill_sm3,61.2765716122449,2.122131163265306,North sea,Producing,OIL
TORDIS,2024-07-01,Oil,0.05585,0.05612,mill_sm3,61.2765716122449,2.122131163265306,North sea,Producing,OIL
TORDIS,2024-08-01,Gas,0.00487,0.00766,bill_sm3,61.2765716122449,2.122131163265306,North sea,Producing,OIL
TORDIS,2024-08-01,NGL,0.00166,0.0,mill_sm3,61.2765716122449,2.122131163265306,North sea,Producing,OIL
TORDIS,2024-08-01,Oil,0.04973,0.05006,mill_sm3,61.2765716122449,2.122131163265306,North sea,Producing,OIL
TORDIS,2024-09-01,Gas,0.00384,0.00755,bill_sm3,61.2765716122449,2.122131163265306,North sea,Producing,OIL
TORDIS,2024-09-01,NGL,0.00288,0.0,mill_sm3,61.2765716122449,2.122131163265306,North sea,Producing,OIL
TORDIS,2024-09-01,Oil,0.05415,0.05442,mill_sm3,61.2765716122449,2.122131163265306,North sea,Producing,OIL
TORDIS,2024-10-01,Gas,0.00396,0.00661,bill_sm3,61.2765716122449,2.122131163265306,North sea,Producing,OIL
TORDIS,2024-10-01,NGL,0.0016,0.0,mill_sm3,61.2765716122449,2.122131163265306,North sea,Producing,OIL
TORDIS,2024-10-01,Oil,0.04768,0.04776,mill_sm3,61.2765716122449,2.122131163265306,North sea,Producing,OIL
TORDIS,2024-11-01,Gas,0.00395,0.00668,bill_sm3,61.2765716122449,2.122131163265306,North sea,Producing,OIL
TORDIS,2024-11-01,NGL,0.00167,0.0,mill_sm3,61.2765716122449,2.122131163265306,North sea,Producing,OIL
TORDIS,2024-11-01,Oil,0.04607,0.04626,mill_sm3,61.2765716122449,2.122131163265306,North sea,Producing,OIL
TORDIS,2024-12-01,Gas,0.00655,0.01011,bill_sm3,61.2765716122449,2.122131163265306,North sea,Producing,OIL
TORDIS,2024-12-01,NGL,0.00285,0.0,mill_sm3,61.2765716122449,2.122131163265306,North sea,Producing,OIL
TORDIS,2024-12-01,Oil,0.08021,0.08,mill_sm3,61.2765716122449,2.122131163265306,North sea,Producing,OIL
TORDIS,2025-01-01,Gas,0.00702,0.01003,bill_sm3,61.2765716122449,2.122131163265306,North sea,Producing,OIL
TORDIS,2025-01-01,NGL,0.0034,0.0,mill_sm3,61.2765716122449,2.122131163265306,North sea,Producing,OIL
TORDIS,2025-01-01,Oil,0.08401,0.08402,mill_sm3,61.2765716122449,2.122131163265306,North sea,Producing,OIL
TORDIS,2025-02-01,Gas,0.00488,0.00729,bill_sm3,61.2765716122449,2.122131163265306,North sea,Producing,OIL
TORDIS,2025-02-01,NGL,0.0026,0.0,mill_sm3,61.2765716122449,2.122131163265306,North sea,Producing,OIL
TORDIS,2025-02-01,Oil,0.06407,0.06358,mill_sm3,61.2765716122449,2.122131163265306,North sea,Producing,OIL
TORDIS,2025-03-01,Gas,0.00441,0.00683,bill_sm3,61.2765716122449,2.122131163265306,North sea,Producing,OIL
TORDIS,2025-03-01,NGL,0.0027,0.0,mill_sm3,61.2765716122449,2.122131163265306,North sea,Producing,OIL
TORDIS,2025-03-01,Oil,0.06103,0.06087,mill_sm3,61.2765716122449,2.122131163265306,North sea,Producing,OIL
TORDIS,2025-04-01,Gas,0.00729,0.01057,bill_sm3,61.2765716122449,2.122131163265306,North sea,Producing,OIL
TORDIS,2025-04-01,NGL,0.00306,0.0,mill_sm3,61.2765716122449,2.122131163265306,North sea,Producing,OIL
TORDIS,2025-04-01,Oil,0.08197,0.08211,mill_sm3,61.2765716122449,2.122131163265306,North sea,Producing,OIL
TORDIS,2025-05-01,Gas,0.0054,0.00805,bill_sm3,61.2765716122449,2.122131163265306,North sea,Producing,OIL
TORDIS,2025-05-01,NGL,0.00253,0.0,mill_sm3,61.2765716122449,2.122131163265306,North sea,Producing,OIL
TORDIS,2025-05-01,Oil,0.06893,0.06895,mill_sm3,61.2765716122449,2.122131163265306,North sea,Producing,OIL
TORDIS,2025-06-01,Gas,0.00418,0.0,bill_sm3,61.2765716122449,2.122131163265306,North sea,Producing,OIL
TORDIS,2025-06-01,NGL,0.00242,0.0,mill_sm3,61.2765716122449,2.122131163265306,North sea,Producing,OIL
TORDIS,2025-06-01,Oil,0.06101,0.0,mill_sm3,61.2765716122449,2.122131163265306,North sea,Producing,OIL
TRESTAKK,2019-07-01,Gas,0.0,0.01419,bill_sm3,64.85976758333334,6.82519575,Norwegian sea,Producing,OIL
TRESTAKK,2019-07-01,Oil,0.06818,0.06692,mill_sm3,64.85976758333334,6.82519575,Norwegian sea,Producing,OIL
TRESTAKK,2019-08-01,Gas,0.0,0.02362,bill_sm3,64.85976758333334,6.82519575,Norwegian sea,Producing,OIL
TRESTAKK,2019-08-01,Oil,0.12584,0.1183,mill_sm3,64.85976758333334,6.82519575,Norwegian sea,Producing,OIL
TRESTAKK,2019-09-01,Gas,0.0,0.01413,bill_sm3,64.85976758333334,6.82519575,Norwegian sea,Producing,OIL
TRESTAKK,2019-09-01,Oil,0.07549,0.07048,mill_sm3,64.85976758333334,6.82519575,Norwegian sea,Producing,OIL
TRESTAKK,2019-10-01,Gas,0.0,0.02491,bill_sm3,64.85976758333334,6.82519575,Norwegian sea,Producing,OIL
TRESTAKK,2019-10-01,Oil,0.12497,0.11804,mill_sm3,64.85976758333334,6.82519575,Norwegian sea,Producing,OIL
TRESTAKK,2019-11-01,Gas,0.0,0.01906,bill_sm3,64.85976758333334,6.82519575,Norwegian sea,Producing,OIL
TRESTAKK,2019-11-01,Oil,0.09981,0.09498,mill_sm3,64.85976758333334,6.82519575,Norwegian sea,Producing,OIL
TRESTAKK,2019-12-01,Gas,0.0,0.01782,bill_sm3,64.85976758333334,6.82519575,Norwegian sea,Producing,OIL
TRESTAKK,2019-12-01,Oil,0.09432,0.08782,mill_sm3,64.85976758333334,6.82519575,Norwegian sea,Producing,OIL
TRESTAKK,2020-01-01,Gas,0.0,0.01594,bill_sm3,64.85976758333334,6.82519575,Norwegian sea,Producing,OIL
TRESTAKK,2020-01-01,Oil,0.09509,0.09175,mill_sm3,64.85976758333334,6.82519575,Norwegian sea,Producing,OIL
TRESTAKK,2020-02-01,Gas,0.0,0.01543,bill_sm3,64.85976758333334,6.82519575,Norwegian sea,Producing,OIL
TRESTAKK,2020-02-01,Oil,0.08232,0.08015,mill_sm3,64.85976758333334,6.82519575,Norwegian sea,Producing,OIL
TRESTAKK,2020-03-01,Gas,0.0,0.0088,bill_sm3,64.85976758333334,6.82519575,Norwegian sea,Producing,OIL
TRESTAKK,2020-03-01,Oil,0.04466,0.04145,mill_sm3,64.85976758333334,6.82519575,Norwegian sea,Producing,OIL
TRESTAKK,2020-04-01,Gas,0.0,0.01396,bill_sm3,64.85976758333334,6.82519575,Norwegian sea,Producing,OIL
TRESTAKK,2020-04-01,Oil,0.07677,0.06954,mill_sm3,64.85976758333334,6.82519575,Norwegian sea,Producing,OIL
TRESTAKK,2020-05-01,Gas,0.0,0.01245,bill_sm3,64.85976758333334,6.82519575,Norwegian sea,Producing,OIL
