field,date,product,volume,unit
GLITNE,2005-10-01,Gas,0.00375,bill_sm3
GLITNE,2005-11-01,Gas,0.00298,bill_sm3
GLITNE,2005-12-01,Gas,0.00332,bill_sm3
GLITNE,2006-01-01,Gas,0.00308,bill_sm3
GLITNE,2006-02-01,Gas,0.00284,bill_sm3
GLITNE,2006-03-01,Gas,0.00224,bill_sm3
GLITNE,2006-04-01,Gas,0.00288,bill_sm3
GLITNE,2006-05-01,Gas,0.0026,bill_sm3
GLITNE,2006-06-01,Gas,0.00215,bill_sm3
GLITNE,2006-07-01,Gas,0.00259,bill_sm3
GLITNE,2006-08-01,Gas,0.00311,bill_sm3
GLITNE,2006-09-01,Gas,0.00196,bill_sm3
GLITNE,2006-10-01,Gas,0.00251,bill_sm3
GLITNE,2006-11-01,Gas,0.00239,bill_sm3
GLITNE,2006-12-01,Gas,0.00219,bill_sm3
GLITNE,2007-01-01,Gas,0.00245,bill_sm3
GLITNE,2007-02-01,Gas,0.00213,bill_sm3
GLITNE,2007-03-01,Gas,0.00229,bill_sm3
GLITNE,2007-04-01,Gas,0.00227,bill_sm3
GLITNE,2007-05-01,Gas,0.00139,bill_sm3
GLITNE,2007-06-01,Gas,0.00126,bill_sm3
GLITNE,2007-07-01,Gas,0.00214,bill_sm3
GLITNE,2007-08-01,Gas,0.00215,bill_sm3
GLITNE,2007-09-01,Gas,0.00211,bill_sm3
GLITNE,2007-10-01,Gas,0.00227,bill_sm3
GLITNE,2007-11-01,Gas,0.00213,bill_sm3
GLITNE,2007-12-01,Gas,0.00331,bill_sm3
GLITNE,2008-01-01,Gas,0.00314,bill_sm3
GLITNE,2008-02-01,Gas,0.00287,bill_sm3
GLITNE,2008-03-01,Gas,0.00256,bill_sm3
GLITNE,2008-04-01,Gas,0.00281,bill_sm3
GLITNE,2008-05-01,Gas,0.00281,bill_sm3
GLITNE,2008-06-01,Gas,0.00273,bill_sm3
GLITNE,2008-07-01,Gas,0.00269,bill_sm3
GLITNE,2008-08-01,Gas,0.00193,bill_sm3
GLITNE,2008-09-01,Gas,0.00216,bill_sm3
GLITNE,2008-10-01,Gas,0.00241,bill_sm3
GLITNE,2008-11-01,Gas,0.00238,bill_sm3
GLITNE,2008-12-01,Gas,0.00223,bill_sm3
GLITNE,2009-01-01,Gas,0.00234,bill_sm3
GLITNE,2009-02-01,Gas,0.00205,bill_sm3
GLITNE,2009-03-01,Gas,0.00207,bill_sm3
GLITNE,2009-04-01,Gas,0.0017,bill_sm3
GLITNE,2009-05-01,Gas,0.00175,bill_sm3
GLITNE,2009-06-01,Gas,0.00186,bill_sm3
GLITNE,2009-07-01,Gas,0.00218,bill_sm3
GLITNE,2009-08-01,Gas,0.00183,bill_sm3
GLITNE,2009-09-01,Gas,0.00128,bill_sm3
GLITNE,2009-10-01,Gas,0.00184,bill_sm3
GLITNE,2009-11-01,Gas,0.0018,bill_sm3
GLITNE,2009-12-01,Gas,0.00174,bill_sm3
GLITNE,2010-01-01,Gas,0.00173,bill_sm3
GLITNE,2010-02-01,Gas,0.00147,bill_sm3
GLITNE,2010-03-01,Gas,0.00159,bill_sm3
GLITNE,2010-04-01,Gas,0.00113,bill_sm3
GLITNE,2010-05-01,Gas,0.00132,bill_sm3
GLITNE,2010-06-01,Gas,0.00156,bill_sm3
GLITNE,2010-07-01,Gas,0.00157,bill_sm3
GLITNE,2010-08-01,Gas,0.00137,bill_sm3
GLITNE,2010-09-01,Gas,0.00104,bill_sm3
GLITNE,2010-10-01,Gas,0.00128,bill_sm3
GLITNE,2010-11-01,Gas,0.00128,bill_sm3
GLITNE,2010-12-01,Gas,0.00081,bill_sm3
GLITNE,2011-01-01,Gas,0.00074,bill_sm3
GLITNE,2011-02-01,Gas,0.00071,bill_sm3
GLITNE,2011-03-01,Gas,0.00134,bill_sm3
GLITNE,2011-04-01,Gas,0.00117,bill_sm3
GLITNE,2011-05-01,Gas,0.00105,bill_sm3
GLITNE,2011-06-01,Gas,0.0011,bill_sm3
GLITNE,2011-07-01,Gas,0.00115,bill_sm3
GLITNE,2011-08-01,Gas,0.00052,bill_sm3
GLITNE,2011-09-01,Gas,0.00115,bill_sm3
GLITNE,2011-10-01,Gas,0.00124,bill_sm3
GLITNE,2011-11-01,Gas,0.00102,bill_sm3
GLITNE,2011-12-01,Gas,0.00084,bill_sm3
GLITNE,2012-01-01,Gas,0.00099,bill_sm3
GLITNE,2012-02-01,Gas,0.00101,bill_sm3
GLITNE,2012-03-01,Gas,0.00084,bill_sm3
GLITNE,2012-04-01,Gas,0.00081,bill_sm3
GLITNE,2012-05-01,Gas,0.00088,bill_sm3
GLITNE,2012-06-01,Gas,0.00065,bill_sm3
GLITNE,2012-07-01,Gas,0.00055,bill_sm3
GLITNE,2012-08-01,Gas,0.00015,bill_sm3
GLITNE,2012-09-01,Gas,0.00025,bill_sm3
GLITNE,2012-10-01,Gas,0.00026,bill_sm3
GLITNE,2012-11-01,Gas,0.00024,bill_sm3
GLITNE,2012-12-01,Gas,0.00022,bill_sm3
GLITNE,2013-01-01,Gas,0.00023,bill_sm3
GLITNE,2013-02-01,Gas,0.00016,bill_sm3
GOLIAT,2016-03-01,Gas,0.01817,bill_sm3
GOLIAT,2016-04-01,Gas,0.01581,bill_sm3
GOLIAT,2016-05-01,Gas,0.02405,bill_sm3
GOLIAT,2016-06-01,Gas,0.05034,bill_sm3
GOLIAT,2016-07-01,Gas,0.07799,bill_sm3
GOLIAT,2016-08-01,Gas,0.05891,bill_sm3
GOLIAT,2016-09-01,Gas,0.00804,bill_sm3
GOLIAT,2016-10-01,Gas,0.09754,bill_sm3
GOLIAT,2016-11-01,Gas,0.1075,bill_sm3
GOLIAT,2016-12-01,Gas,0.07362,bill_sm3
GOLIAT,2017-02-01,Gas,0.02835,bill_sm3
GOLIAT,2017-03-01,Gas,0.07337,bill_sm3
GOLIAT,2017-04-01,Gas,0.08137,bill_sm3
GOLIAT,2017-05-01,Gas,0.07343,bill_sm3
GOLIAT,2017-06-01,Gas,0.05016,bill_sm3
GOLIAT,2017-07-01,Gas,0.05613,bill_sm3
GOLIAT,2017-08-01,Gas,0.05105,bill_sm3
GOLIAT,2017-09-01,Gas,0.01156,bill_sm3
GOLIAT,2017-10-01,Gas,0.00229,bill_sm3
GOLIAT,2017-12-01,Gas,0.02875,bill_sm3
GOLIAT,2018-01-01,Gas,0.09261,bill_sm3
GOLIAT,2018-02-01,Gas,0.09663,bill_sm3
GOLIAT,2018-03-01,Gas,0.104,bill_sm3
GOLIAT,2018-04-01,Gas,0.08507,bill_sm3
GOLIAT,2018-05-01,Gas,0.10825,bill_sm3
GOLIAT,2018-06-01,Gas,0.08358,bill_sm3
GOLIAT,2018-07-01,Gas,0.08065,bill_sm3
GOLIAT,2018-08-01,Gas,0.05428,bill_sm3
GOLIAT,2018-09-01,Gas,0.04136,bill_sm3
GOLIAT,2018-10-01,Gas,0.05495,bill_sm3
GOLIAT,2018-11-01,Gas,0.10224,bill_sm3
GOLIAT,2018-12-01,Gas,0.11541,bill_sm3
GOLIAT,2019-01-01,Gas,0.1164,bill_sm3
GOLIAT,2019-02-01,Gas,0.04598,bill_sm3
GOLIAT,2019-03-01,Gas,0.08962,bill_sm3
GOLIAT,2019-04-01,Gas,0.0543,bill_sm3
GOLIAT,2019-05-01,Gas,0.04472,bill_sm3
GOLIAT,2019-06-01,Gas,0.0627,bill_sm3
GOLIAT,2019-07-01,Gas,0.05889,bill_sm3
GOLIAT,2019-08-01,Gas,0.11135,bill_sm3
GOLIAT,2019-09-01,Gas,0.0157,bill_sm3
GOLIAT,2019-10-01,Gas,0.08338,bill_sm3
GOLIAT,2019-11-01,Gas,0.11758,bill_sm3
GOLIAT,2019-12-01,Gas,0.11545,bill_sm3
GOLIAT,2020-01-01,Gas,0.1102,bill_sm3
GOLIAT,2020-02-01,Gas,0.10105,bill_sm3
GOLIAT,2020-03-01,Gas,0.11952,bill_sm3
GOLIAT,2020-04-01,Gas,0.11701,bill_sm3
GOLIAT,2020-05-01,Gas,0.09315,bill_sm3
GOLIAT,2020-06-01,Gas,0.09471,bill_sm3
GOLIAT,2020-07-01,Gas,0.11914,bill_sm3
GOLIAT,2020-08-01,Gas,0.11603,bill_sm3
GOLIAT,2020-09-01,Gas,0.10896,bill_sm3
GOLIAT,2020-10-01,Gas,0.11356,bill_sm3
GOLIAT,2020-11-01,Gas,0.1153,bill_sm3
GOLIAT,2020-12-01,Gas,0.11048,bill_sm3
GOLIAT,2021-01-01,Gas,0.11631,bill_sm3
GOLIAT,2021-02-01,Gas,0.09543,bill_sm3
GOLIAT,2021-03-01,Gas,0.09905,bill_sm3
GOLIAT,2021-04-01,Gas,0.10396,bill_sm3
GOLIAT,2021-05-01,Gas,0.07386,bill_sm3
GOLIAT,2021-06-01,Gas,0.07672,bill_sm3
GOLIAT,2021-07-01,Gas,0.10023,bill_sm3
GOLIAT,2021-08-01,Gas,0.08541,bill_sm3
GOLIAT,2021-09-01,Gas,0.05685,bill_sm3
GOLIAT,2021-10-01,Gas,0.11095,bill_sm3
GOLIAT,2021-11-01,Gas,0.11319,bill_sm3
GOLIAT,2021-12-01,Gas,0.11472,bill_sm3
GOLIAT,2022-01-01,Gas,0.11053,bill_sm3
GOLIAT,2022-02-01,Gas,0.10205,bill_sm3
GOLIAT,2022-03-01,Gas,0.11373,bill_sm3
GOLIAT,2022-04-01,Gas,0.11037,bill_sm3
GOLIAT,2022-05-01,Gas,0.08943,bill_sm3
GOLIAT,2022-06-01,Gas,0.04694,bill_sm3
GOLIAT,2022-07-01,Gas,0.10798,bill_sm3
GOLIAT,2022-08-01,Gas,0.1175,bill_sm3
GOLIAT,2022-09-01,Gas,0.11666,bill_sm3
GOLIAT,2022-10-01,Gas,0.11962,bill_sm3
GOLIAT,2022-11-01,Gas,0.11239,bill_sm3
GOLIAT,2022-12-01,Gas,0.11621,bill_sm3
GOLIAT,2023-01-01,Gas,0.11455,bill_sm3
GOLIAT,2023-02-01,Gas,0.1078,bill_sm3
GOLIAT,2023-03-01,Gas,0.11938,bill_sm3
GOLIAT,2023-04-01,Gas,0.11485,bill_sm3
GOLIAT,2023-05-01,Gas,0.1187,bill_sm3
GOLIAT,2023-06-01,Gas,0.10582,bill_sm3
GOLIAT,2023-07-01,Gas,0.11715,bill_sm3
GOLIAT,2023-08-01,Gas,0.11855,bill_sm3
GOLIAT,2023-09-01,Gas,0.11423,bill_sm3
GOLIAT,2023-10-01,Gas,0.11747,bill_sm3
GOLIAT,2023-11-01,Gas,0.11455,bill_sm3
GOLIAT,2023-12-01,Gas,0.05746,bill_sm3
GOLIAT,2024-01-01,Gas,0.11275,bill_sm3
GOLIAT,2024-02-01,Gas,0.11314,bill_sm3
GOLIAT,2024-03-01,Gas,0.11902,bill_sm3
GOLIAT,2024-04-01,Gas,0.11034,bill_sm3
GOLIAT,2024-05-01,Gas,0.07288,bill_sm3
GOLIAT,2024-06-01,Gas,0.11368,bill_sm3
GOLIAT,2024-07-01,Gas,0.1182,bill_sm3
GOLIAT,2024-08-01,Gas,0.11904,bill_sm3
GOLIAT,2024-09-01,Gas,0.10323,bill_sm3
GOLIAT,2024-10-01,Gas,0.11565,bill_sm3
GOLIAT,2024-11-01,Gas,0.11361,bill_sm3
GOLIAT,2024-12-01,Gas,0.11803,bill_sm3
GOLIAT,2025-01-01,Gas,0.11885,bill_sm3
GOLIAT,2025-02-01,Gas,0.1055,bill_sm3
GOLIAT,2025-03-01,Gas,0.11712,bill_sm3
GOLIAT,2025-04-01,Gas,0.09799,bill_sm3
GOLIAT,2025-05-01,Gas,0.09975,bill_sm3
GRANE,1996-07-01,Gas,6e-05,bill_sm3
GRANE,1996-08-01,Gas,0.00084,bill_sm3
GRANE,1996-09-01,Gas,0.00025,bill_sm3
GRANE,2003-09-01,Gas,0.00021,bill_sm3
GRANE,2003-10-01,Gas,0.00303,bill_sm3
GRANE,2003-11-01,Gas,0.00377,bill_sm3
GRANE,2003-12-01,Gas,0.00571,bill_sm3
GRANE,2004-01-01,Gas,0.00853,bill_sm3
GRANE,2004-02-01,Gas,0.01419,bill_sm3
GRANE,2004-03-01,Gas,0.02472,bill_sm3
GRANE,2004-04-01,Gas,0.02214,bill_sm3
GRANE,2004-05-01,Gas,0.01771,bill_sm3
GRANE,2004-06-01,Gas,0.00842,bill_sm3
GRANE,2004-07-01,Gas,0.00629,bill_sm3
GRANE,2004-08-01,Gas,0.01194,bill_sm3
GRANE,2004-09-01,Gas,0.01997,bill_sm3
GRANE,2004-10-01,Gas,0.02861,bill_sm3
GRANE,2004-11-01,Gas,0.0303,bill_sm3
GRANE,2004-12-01,Gas,0.01402,bill_sm3
GRANE,2005-01-01,Gas,0.02568,bill_sm3
GRANE,2005-02-01,Gas,0.02761,bill_sm3
GRANE,2005-03-01,Gas,0.02856,bill_sm3
GRANE,2005-04-01,Gas,0.02851,bill_sm3
GRANE,2005-05-01,Gas,0.02538,bill_sm3
GRANE,2005-06-01,Gas,0.00791,bill_sm3
GRANE,2005-07-01,Gas,0.02344,bill_sm3
GRANE,2005-08-01,Gas,0.02835,bill_sm3
GRANE,2005-09-01,Gas,0.03308,bill_sm3
GRANE,2005-10-01,Gas,0.02794,bill_sm3
GRANE,2005-11-01,Gas,0.02288,bill_sm3
GRANE,2005-12-01,Gas,0.03176,bill_sm3
GRANE,2006-01-01,Gas,0.03102,bill_sm3
GRANE,2006-02-01,Gas,0.03045,bill_sm3
GRANE,2006-03-01,Gas,0.03916,bill_sm3
GRANE,2006-04-01,Gas,0.03244,bill_sm3
GRANE,2006-05-01,Gas,0.03655,bill_sm3
GRANE,2006-06-01,Gas,0.03775,bill_sm3
GRANE,2006-07-01,Gas,0.03853,bill_sm3
GRANE,2006-08-01,Gas,0.04225,bill_sm3
GRANE,2006-09-01,Gas,0.04066,bill_sm3
GRANE,2006-10-01,Gas,0.04407,bill_sm3
GRANE,2006-11-01,Gas,0.0311,bill_sm3
GRANE,2006-12-01,Gas,0.03455,bill_sm3
GRANE,2007-01-01,Gas,0.03643,bill_sm3
GRANE,2007-02-01,Gas,0.03306,bill_sm3
GRANE,2007-03-01,Gas,0.042,bill_sm3
GRANE,2007-04-01,Gas,0.04342,bill_sm3
GRANE,2007-05-01,Gas,0.04691,bill_sm3
GRANE,2007-06-01,Gas,0.03153,bill_sm3
GRANE,2007-07-01,Gas,0.05184,bill_sm3
GRANE,2007-08-01,Gas,0.0546,bill_sm3
GRANE,2007-09-01,Gas,0.05419,bill_sm3
GRANE,2007-10-01,Gas,0.05848,bill_sm3
GRANE,2007-11-01,Gas,0.05532,bill_sm3
GRANE,2007-12-01,Gas,0.05487,bill_sm3
GRANE,2008-01-01,Gas,0.05969,bill_sm3
GRANE,2008-02-01,Gas,0.0503,bill_sm3
GRANE,2008-03-01,Gas,0.06481,bill_sm3
GRANE,2008-04-01,Gas,0.05702,bill_sm3
GRANE,2008-05-01,Gas,0.05737,bill_sm3
GRANE,2008-06-01,Gas,0.04833,bill_sm3
GRANE,2008-07-01,Gas,0.07917,bill_sm3
GRANE,2008-08-01,Gas,0.12177,bill_sm3
GRANE,2008-09-01,Gas,0.13929,bill_sm3
GRANE,2008-10-01,Gas,0.13972,bill_sm3
GRANE,2008-11-01,Gas,0.12817,bill_sm3
GRANE,2008-12-01,Gas,0.12974,bill_sm3
GRANE,2009-01-01,Gas,0.14501,bill_sm3
GRANE,2009-02-01,Gas,0.12986,bill_sm3
GRANE,2009-03-01,Gas,0.12793,bill_sm3
GRANE,2009-04-01,Gas,0.14093,bill_sm3
GRANE,2009-05-01,Gas,0.13024,bill_sm3
GRANE,2009-06-01,Gas,0.06243,bill_sm3
GRANE,2009-07-01,Gas,0.12992,bill_sm3
GRANE,2009-08-01,Gas,0.14969,bill_sm3
GRANE,2009-09-01,Gas,0.14656,bill_sm3
GRANE,2009-10-01,Gas,0.15143,bill_sm3
GRANE,2009-11-01,Gas,0.15157,bill_sm3
GRANE,2009-12-01,Gas,0.14246,bill_sm3
GRANE,2010-01-01,Gas,0.15564,bill_sm3
GRANE,2010-02-01,Gas,0.101,bill_sm3
GRANE,2010-03-01,Gas,0.1585,bill_sm3
GRANE,2010-04-01,Gas,0.14411,bill_sm3
GRANE,2010-05-01,Gas,0.1584,bill_sm3
GRANE,2010-06-01,Gas,0.1423,bill_sm3
GRANE,2010-07-01,Gas,0.15325,bill_sm3
GRANE,2010-08-01,Gas,0.16498,bill_sm3
GRANE,2010-09-01,Gas,0.13731,bill_sm3
GRANE,2010-10-01,Gas,0.15152,bill_sm3
GRANE,2010-11-01,Gas,0.14691,bill_sm3
GRANE,2010-12-01,Gas,0.15497,bill_sm3
GRANE,2011-01-01,Gas,0.15188,bill_sm3
GRANE,2011-02-01,Gas,0.14168,bill_sm3
GRANE,2011-03-01,Gas,0.1596,bill_sm3
GRANE,2011-04-01,Gas,0.16248,bill_sm3
GRANE,2011-05-01,Gas,0.16335,bill_sm3
GRANE,2011-06-01,Gas,0.15068,bill_sm3
GRANE,2011-07-01,Gas,0.16786,bill_sm3
GRANE,2011-08-01,Gas,0.15734,bill_sm3
GRANE,2011-09-01,Gas,0.01734,bill_sm3
GRANE,2011-10-01,Gas,0.06413,bill_sm3
GRANE,2011-11-01,Gas,0.17768,bill_sm3
GRANE,2011-12-01,Gas,0.18421,bill_sm3
GRANE,2012-01-01,Gas,0.17362,bill_sm3
GRANE,2012-02-01,Gas,0.11044,bill_sm3
GRANE,2012-03-01,Gas,0.08884,bill_sm3
GRANE,2012-04-01,Gas,0.16899,bill_sm3
GRANE,2012-05-01,Gas,0.17908,bill_sm3
GRANE,2012-06-01,Gas,0.15634,bill_sm3
GRANE,2012-07-01,Gas,0.17175,bill_sm3
GRANE,2012-08-01,Gas,0.16695,bill_sm3
GRANE,2012-09-01,Gas,0.11967,bill_sm3
GRANE,2012-10-01,Gas,0.17947,bill_sm3
GRANE,2012-11-01,Gas,0.18426,bill_sm3
GRANE,2012-12-01,Gas,0.17855,bill_sm3
GRANE,2013-01-01,Gas,0.18563,bill_sm3
GRANE,2013-02-01,Gas,0.12061,bill_sm3
GRANE,2013-03-01,Gas,0.18412,bill_sm3
GRANE,2013-04-01,Gas,0.17538,bill_sm3
GRANE,2013-05-01,Gas,0.19225,bill_sm3
GRANE,2013-06-01,Gas,0.17261,bill_sm3
GRANE,2013-07-01,Gas,0.18689,bill_sm3
GRANE,2013-08-01,Gas,0.16337,bill_sm3
GRANE,2013-09-01,Gas,0.17982,bill_sm3
GRANE,2013-10-01,Gas,0.18891,bill_sm3
GRANE,2013-11-01,Gas,0.18837,bill_sm3
GRANE,2013-12-01,Gas,0.18117,bill_sm3
GRANE,2014-01-01,Gas,0.19295,bill_sm3
GRANE,2014-02-01,Gas,0.16076,bill_sm3
GRANE,2014-03-01,Gas,0.18084,bill_sm3
GRANE,2014-04-01,Gas,0.17554,bill_sm3
GRANE,2014-05-01,Gas,0.04261,bill_sm3
GRANE,2014-06-01,Gas,0.079,bill_sm3
GRANE,2014-07-01,Gas,0.17686,bill_sm3
GRANE,2014-08-01,Gas,0.19586,bill_sm3
GRANE,2014-09-01,Gas,0.16925,bill_sm3
GRANE,2014-10-01,Gas,0.17995,bill_sm3
GRANE,2014-11-01,Gas,0.18784,bill_sm3
GRANE,2014-12-01,Gas,0.19255,bill_sm3
GRANE,2015-01-01,Gas,0.20162,bill_sm3
GRANE,2015-02-01,Gas,0.1814,bill_sm3
GRANE,2015-03-01,Gas,0.19922,bill_sm3
GRANE,2015-04-01,Gas,0.19227,bill_sm3
GRANE,2015-05-01,Gas,0.19766,bill_sm3
GRANE,2015-06-01,Gas,0.17633,bill_sm3
GRANE,2015-07-01,Gas,0.20751,bill_sm3
GRANE,2015-08-01,Gas,0.20664,bill_sm3
GRANE,2015-09-01,Gas,0.1996,bill_sm3
GRANE,2015-10-01,Gas,0.17543,bill_sm3
GRANE,2015-11-01,Gas,0.18434,bill_sm3
GRANE,2015-12-01,Gas,0.20663,bill_sm3
GRANE,2016-01-01,Gas,0.16501,bill_sm3
GRANE,2016-02-01,Gas,0.19142,bill_sm3
GRANE,2016-03-01,Gas,0.20643,bill_sm3
GRANE,2016-04-01,Gas,0.1963,bill_sm3
GRANE,2016-05-01,Gas,0.1907,bill_sm3
GRANE,2016-06-01,Gas,0.18603,bill_sm3
GRANE,2016-07-01,Gas,0.17897,bill_sm3
GRANE,2016-08-01,Gas,0.20464,bill_sm3
GRANE,2016-09-01,Gas,0.17795,bill_sm3
GRANE,2016-10-01,Gas,0.19802,bill_sm3
GRANE,2016-11-01,Gas,0.18812,bill_sm3
GRANE,2016-12-01,Gas,0.18235,bill_sm3
GRANE,2017-01-01,Gas,0.1498,bill_sm3
GRANE,2017-02-01,Gas,0.1793,bill_sm3
GRANE,2017-03-01,Gas,0.19456,bill_sm3
GRANE,2017-04-01,Gas,0.17592,bill_sm3
GRANE,2017-05-01,Gas,0.18002,bill_sm3
GRANE,2017-06-01,Gas,0.14099,bill_sm3
GRANE,2017-07-01,Gas,0.19767,bill_sm3
GRANE,2017-08-01,Gas,0.18767,bill_sm3
GRANE,2017-09-01,Gas,0.19303,bill_sm3
GRANE,2017-10-01,Gas,0.19018,bill_sm3
GRANE,2017-11-01,Gas,0.17286,bill_sm3
GRANE,2017-12-01,Gas,0.16868,bill_sm3
GRANE,2018-01-01,Gas,0.16735,bill_sm3
GRANE,2018-02-01,Gas,0.14621,bill_sm3
GRANE,2018-03-01,Gas,0.18623,bill_sm3
GRANE,2018-04-01,Gas,0.17374,bill_sm3
GRANE,2018-05-01,Gas,0.04284,bill_sm3
GRANE,2018-06-01,Gas,0.17773,bill_sm3
GRANE,2018-07-01,Gas,0.18655,bill_sm3
GRANE,2018-08-01,Gas,0.21843,bill_sm3
GRANE,2018-09-01,Gas,0.21252,bill_sm3
GRANE,2018-10-01,Gas,0.20282,bill_sm3
GRANE,2018-11-01,Gas,0.19871,bill_sm3
GRANE,2018-12-01,Gas,0.18309,bill_sm3
GRANE,2019-01-01,Gas,0.14622,bill_sm3
GRANE,2019-02-01,Gas,0.18014,bill_sm3
GRANE,2019-03-01,Gas,0.22243,bill_sm3
GRANE,2019-04-01,Gas,0.2182,bill_sm3
GRANE,2019-05-01,Gas,0.20816,bill_sm3
GRANE,2019-06-01,Gas,0.14779,bill_sm3
GRANE,2019-07-01,Gas,0.21855,bill_sm3
GRANE,2019-08-01,Gas,0.22073,bill_sm3
GRANE,2019-09-01,Gas,0.20412,bill_sm3
GRANE,2019-10-01,Gas,0.21389,bill_sm3
GRANE,2019-11-01,Gas,0.20689,bill_sm3
GRANE,2019-12-01,Gas,0.22044,bill_sm3
GRANE,2020-01-01,Gas,0.12398,bill_sm3
GRANE,2020-02-01,Gas,0.17986,bill_sm3
GRANE,2020-03-01,Gas,0.21833,bill_sm3
GRANE,2020-04-01,Gas,0.19398,bill_sm3
GRANE,2020-05-01,Gas,0.20721,bill_sm3
GRANE,2020-06-01,Gas,0.16996,bill_sm3
GRANE,2020-07-01,Gas,0.21017,bill_sm3
GRANE,2020-08-01,Gas,0.21911,bill_sm3
GRANE,2020-09-01,Gas,0.2109,bill_sm3
GRANE,2020-10-01,Gas,0.22256,bill_sm3
GRANE,2020-11-01,Gas,0.2186,bill_sm3
GRANE,2020-12-01,Gas,0.20877,bill_sm3
GRANE,2021-01-01,Gas,0.17808,bill_sm3
GRANE,2021-02-01,Gas,0.20386,bill_sm3
GRANE,2021-03-01,Gas,0.21117,bill_sm3
GRANE,2021-04-01,Gas,0.22422,bill_sm3
GRANE,2021-05-01,Gas,0.23562,bill_sm3
GRANE,2021-06-01,Gas,0.21494,bill_sm3
GRANE,2021-07-01,Gas,0.22687,bill_sm3
GRANE,2021-08-01,Gas,0.20429,bill_sm3
GRANE,2021-09-01,Gas,0.2224,bill_sm3
GRANE,2021-10-01,Gas,0.23978,bill_sm3
GRANE,2021-11-01,Gas,0.23411,bill_sm3
GRANE,2021-12-01,Gas,0.20484,bill_sm3
GRANE,2022-01-01,Gas,0.20413,bill_sm3
GRANE,2022-02-01,Gas,0.1845,bill_sm3
GRANE,2022-03-01,Gas,0.19434,bill_sm3
GRANE,2022-04-01,Gas,0.19539,bill_sm3
GRANE,2022-05-01,Gas,0.00039,bill_sm3
GRANE,2022-06-01,Gas,0.00157,bill_sm3
GRANE,2022-07-01,Gas,0.14509,bill_sm3
GRANE,2022-08-01,Gas,0.21648,bill_sm3
GRANE,2022-09-01,Gas,0.21558,bill_sm3
GRANE,2022-10-01,Gas,0.23225,bill_sm3
GRANE,2022-11-01,Gas,0.22747,bill_sm3
GRANE,2022-12-01,Gas,0.19418,bill_sm3
GRANE,2023-01-01,Gas,0.23819,bill_sm3
GRANE,2023-02-01,Gas,0.20876,bill_sm3
GRANE,2023-03-01,Gas,0.24344,bill_sm3
GRANE,2023-04-01,Gas,0.2296,bill_sm3
GRANE,2023-05-01,Gas,0.21222,bill_sm3
GRANE,2023-06-01,Gas,0.17445,bill_sm3
GRANE,2023-07-01,Gas,0.23473,bill_sm3
GRANE,2023-08-01,Gas,0.24229,bill_sm3
GRANE,2023-09-01,Gas,0.22168,bill_sm3
GRANE,2023-10-01,Gas,0.23508,bill_sm3
GRANE,2023-11-01,Gas,0.19157,bill_sm3
GRANE,2023-12-01,Gas,0.12557,bill_sm3
GRANE,2024-01-01,Gas,0.20152,bill_sm3
GRANE,2024-02-01,Gas,0.16697,bill_sm3
GRANE,2024-03-01,Gas,0.17594,bill_sm3
GRANE,2024-04-01,Gas,0.17929,bill_sm3
GRANE,2024-05-01,Gas,0.20273,bill_sm3
GRANE,2024-06-01,Gas,0.16434,bill_sm3
GRANE,2024-07-01,Gas,0.18168,bill_sm3
GRANE,2024-08-01,Gas,0.13395,bill_sm3
GRANE,2024-09-01,Gas,0.17718,bill_sm3
GRANE,2024-10-01,Gas,0.15786,bill_sm3
GRANE,2024-11-01,Gas,0.1482,bill_sm3
GRANE,2024-12-01,Gas,0.12333,bill_sm3
GRANE,2025-01-01,Gas,0.15776,bill_sm3
GRANE,2025-02-01,Gas,0.15766,bill_sm3
GRANE,2025-03-01,Gas,0.1689,bill_sm3
GRANE,2025-04-01,Gas,0.16027,bill_sm3
GRANE,2025-05-01,Gas,0.16089,bill_sm3
GUDRUN,2014-04-01,Gas,0.04097,bill_sm3
GUDRUN,2014-05-01,Gas,0.04774,bill_sm3
GUDRUN,2014-06-01,Gas,0.05477,bill_sm3
GUDRUN,2014-07-01,Gas,0.06294,bill_sm3
GUDRUN,2014-08-01,Gas,0.02837,bill_sm3
GUDRUN,2014-09-01,Gas,0.06123,bill_sm3
GUDRUN,2014-10-01,Gas,0.11944,bill_sm3
GUDRUN,2014-11-01,Gas,0.14626,bill_sm3
GUDRUN,2014-12-01,Gas,0.16679,bill_sm3
GUDRUN,2015-01-01,Gas,0.13407,bill_sm3
GUDRUN,2015-02-01,Gas,0.08135,bill_sm3
GUDRUN,2015-03-01,Gas,0.01531,bill_sm3
GUDRUN,2015-04-01,Gas,0.13788,bill_sm3
GUDRUN,2015-05-01,Gas,0.1577,bill_sm3
GUDRUN,2015-06-01,Gas,0.15428,bill_sm3
GUDRUN,2015-07-01,Gas,0.16325,bill_sm3
GUDRUN,2015-08-01,Gas,0.14163,bill_sm3
GUDRUN,2015-09-01,Gas,0.15166,bill_sm3
GUDRUN,2015-10-01,Gas,0.16961,bill_sm3
GUDRUN,2015-11-01,Gas,0.16878,bill_sm3
GUDRUN,2015-12-01,Gas,0.1725,bill_sm3
GUDRUN,2016-01-01,Gas,0.17221,bill_sm3
GUDRUN,2016-02-01,Gas,0.16047,bill_sm3
GUDRUN,2016-03-01,Gas,0.14331,bill_sm3
